order_id,customer_id,order_timestamp,product_id,quantity,unit_price,status,country
2116,116,8/6/2026,116,4,950.05,pending,Russia
2117,117,,117,8,523.76,suspended,Egypt
2118,118,8/7/2026,118,16,87.57,resolved,Afghanistan
2119,119,8/2/2026,119,6,246.94,inactive,Ukraine
2120,120,8/7/2026,120,1,339.81,in progress,Zambia
2121,121,,121,14,850.74,archived,China
2122,122,8/6/2026,122,15,786.13,on hold,Colombia
2123,123,8/2/2026,123,13,194.02,inactive,Argentina
2124,124,8/4/2026,124,7,131.71,inactive,Russia
2125,125,8/4/2026,125,7,324.55,in progress,China
2126,126,8/6/2026,126,15,867.28,suspended,United States
2127,127,8/2/2026,127,18,968.26,active,China
2128,128,8/2/2026,128,2,258.84,archived,China
,129,8/1/2026,129,14,177.8,on hold,Argentina
2130,130,8/4/2026,130,2,531.55,inactive,China
2131,131,8/1/2026,131,5,57.05,on hold,Indonesia
2132,132,8/3/2026,132,2,481.36,completed,Dominican Republic
2133,133,8/7/2026,133,15,455.44,archived,China
2134,134,8/3/2026,134,16,472.42,resolved,Sweden
2135,135,8/4/2026,135,19,925.32,active,Greece
2136,136,8/2/2026,136,9,349.65,on hold,Ethiopia
2137,137,8/4/2026,137,7,987.93,archived,France
2138,138,8/2/2026,138,20,314.63,,China
2139,139,8/7/2026,139,4,763.79,resolved,Brazil
2140,140,8/5/2026,140,13,818.8,pending,Indonesia
2141,141,8/7/2026,141,8,322.45,on hold,Malawi
2142,142,8/6/2026,142,3,155.34,suspended,Canada
2143,143,8/3/2026,143,4,551.16,suspended,Indonesia
2144,144,8/3/2026,144,4,456.57,inactive,Syria
2145,145,8/2/2026,145,19,8.51,on hold,Sweden
2146,146,8/5/2026,146,15,716.03,inactive,Indonesia
2147,147,8/3/2026,147,18,383.56,on hold,Pakistan
2148,148,8/7/2026,148,12,552.94,completed,Portugal
2149,149,8/6/2026,149,20,33.32,in progress,Sweden
2150,150,,150,17,987.42,suspended,Indonesia
2151,151,8/3/2026,151,19,649.42,archived,China
2152,152,8/3/2026,152,3,461.72,suspended,China
2153,153,,153,15,240.73,completed,Indonesia
2154,154,8/1/2026,154,18,900.62,pending,United States
2155,155,8/7/2026,155,16,623.85,cancelled,Brazil
2156,156,8/6/2026,156,5,935.33,in progress,France
2157,157,,157,3,280.4,cancelled,Germany
2158,158,8/1/2026,158,20,56.15,in progress,China
2159,159,8/7/2026,159,5,354.0,inactive,Egypt
2160,160,8/4/2026,160,14,463.47,active,Philippines
2161,161,8/6/2026,161,3,187.82,cancelled,France
2162,162,8/6/2026,162,13,232.29,on hold,Poland
2163,163,8/4/2026,163,9,33.22,active,Honduras
2164,164,8/5/2026,164,,702.09,in progress,Brazil
2165,165,8/5/2026,165,,522.2,completed,Vietnam
2166,166,8/7/2026,,18,245.95,suspended,China
2167,167,8/7/2026,167,3,988.66,inactive,United States
2168,168,8/1/2026,168,2,853.39,inactive,China
2169,169,8/5/2026,169,9,632.11,completed,China
2170,170,8/6/2026,170,14,642.02,active,Philippines
2171,171,8/4/2026,171,7,817.81,in progress,Argentina
2172,172,8/5/2026,172,5,225.12,resolved,Venezuela
2173,173,8/6/2026,173,17,75.89,completed,Russia
2174,174,8/5/2026,174,,186.19,on hold,Russia
2175,175,8/1/2026,175,18,973.68,active,Finland
2176,176,8/3/2026,176,16,702.96,pending,Serbia
2177,177,8/4/2026,177,13,120.8,in progress,Portugal
2178,178,8/6/2026,178,8,539.11,archived,Canada
2179,179,8/3/2026,179,4,639.74,completed,Syria
2180,180,8/3/2026,180,3,758.52,inactive,China
2181,181,8/3/2026,181,19,275.73,suspended,Nigeria
2182,182,8/2/2026,182,15,594.29,pending,Venezuela
2183,183,8/5/2026,183,,766.86,active,China
2184,184,8/6/2026,184,2,936.48,archived,Ivory Coast
2185,185,8/6/2026,185,2,895.81,archived,Portugal
2186,186,8/2/2026,186,,736.57,in progress,Argentina
,187,8/4/2026,187,12,294.02,inactive,Russia
2188,188,,188,14,511.91,pending,Venezuela
2189,189,8/1/2026,189,6,676.15,completed,Colombia
2190,190,8/4/2026,190,17,475.35,active,Czech Republic
2191,191,8/1/2026,191,20,747.17,resolved,Indonesia
2192,192,8/3/2026,192,3,,on hold,France
2193,193,8/7/2026,193,,664.36,pending,Netherlands
2194,194,8/5/2026,194,11,431.48,on hold,Sweden
2195,195,8/6/2026,195,18,222.01,suspended,China
2196,196,8/2/2026,196,10,,on hold,China
2197,197,8/2/2026,197,7,1.24,resolved,China
2198,198,8/6/2026,198,17,191.43,in progress,France
2199,199,8/6/2026,199,11,897.87,resolved,Tanzania
2200,200,8/3/2026,200,2,856.11,archived,Argentina
2201,201,8/7/2026,201,16,780.15,completed,China
2202,202,8/2/2026,202,3,,cancelled,Japan
2203,203,8/5/2026,203,11,225.56,pending,Argentina
2204,204,8/3/2026,204,18,112.41,in progress,Sweden
2205,205,8/3/2026,205,17,68.93,in progress,Haiti
,206,8/2/2026,206,15,714.7,active,Wallis and Futuna
2207,207,8/2/2026,,10,129.71,inactive,United States
2208,208,8/5/2026,208,11,347.13,on hold,China
2209,209,8/2/2026,209,5,278.15,,Indonesia
2210,210,8/1/2026,210,20,604.94,cancelled,Thailand
2211,211,8/1/2026,211,14,707.83,resolved,Greece
2212,212,,212,15,746.07,cancelled,Russia
2213,213,8/7/2026,213,4,828.85,resolved,Mexico
2214,214,8/4/2026,214,2,614.16,pending,Thailand
2215,215,8/4/2026,215,16,439.3,suspended,Bangladesh
,216,,216,15,417.78,archived,
,217,8/2/2026,217,9,649.29,active,Sweden
2218,218,8/3/2026,218,4,677.42,suspended,Belarus
,219,8/5/2026,219,9,911.99,archived,Venezuela
2220,220,8/6/2026,220,12,998.08,pending,Russia
2221,221,8/2/2026,221,20,856.53,cancelled,Indonesia
2222,222,8/6/2026,222,15,883.34,resolved,Japan
2223,223,8/7/2026,223,17,588.91,suspended,Ukraine
2224,224,8/2/2026,224,4,43.48,resolved,Venezuela
2225,225,8/4/2026,225,15,720.15,cancelled,Philippines
,226,8/6/2026,226,11,301.16,active,Israel
2227,227,8/7/2026,227,6,905.65,in progress,China
2228,228,8/2/2026,228,1,777.58,active,Greece
2229,229,8/5/2026,229,3,256.74,inactive,Venezuela
2230,230,8/2/2026,230,3,326.11,cancelled,Indonesia
2231,231,8/5/2026,231,16,117.11,completed,Russia
,232,8/6/2026,232,20,548.05,suspended,Vietnam
2233,233,8/2/2026,233,17,820.73,resolved,Malaysia
2234,234,8/7/2026,234,16,343.82,suspended,Czech Republic
2235,235,8/7/2026,235,7,280.67,suspended,Russia
2236,236,8/6/2026,236,5,986.04,completed,China
2237,237,8/5/2026,237,8,994.76,on hold,Philippines
2238,238,8/5/2026,238,7,530.2,on hold,China
2239,239,8/3/2026,239,18,771.15,completed,China
2240,240,8/5/2026,240,17,54.71,suspended,
2241,241,8/5/2026,241,10,277.16,pending,China
2242,242,8/6/2026,242,14,693.53,completed,Philippines
,243,8/6/2026,,6,317.46,resolved,Japan
2244,244,8/5/2026,244,4,947.47,in progress,Greece
2245,245,8/7/2026,245,4,893.58,cancelled,China
2246,246,8/6/2026,246,8,182.43,archived,Sweden
2247,247,8/1/2026,247,19,140.77,archived,Poland
2248,248,8/5/2026,248,,51.83,pending,Cyprus
2249,249,8/4/2026,249,1,364.67,in progress,China
2250,250,8/2/2026,250,10,314.59,active,
2251,251,8/5/2026,251,17,286.97,in progress,China
2252,252,8/7/2026,252,14,609.71,resolved,China
2253,253,8/4/2026,253,13,,inactive,Indonesia
2254,254,8/7/2026,254,14,368.03,cancelled,Bolivia
2255,255,8/7/2026,255,18,572.86,on hold,United Kingdom
2256,256,8/1/2026,256,15,69.89,resolved,Greece
2257,257,8/4/2026,257,,995.97,resolved,Russia
2258,258,8/6/2026,258,17,84.32,resolved,Colombia
2259,259,8/4/2026,259,18,,completed,Finland
2260,260,8/3/2026,260,4,428.81,in progress,Sweden
2261,261,8/5/2026,261,11,866.65,pending,Colombia
2262,262,8/6/2026,262,,442.82,active,Japan
,263,8/6/2026,263,15,554.01,cancelled,Brazil
2264,264,8/4/2026,264,5,917.14,cancelled,Latvia
2265,265,8/4/2026,265,8,534.11,resolved,Poland
2266,266,8/5/2026,266,12,47.27,in progress,Czech Republic
2267,267,8/5/2026,267,19,644.19,suspended,Panama
,268,8/4/2026,268,17,105.1,in progress,Malaysia
2269,269,8/1/2026,269,11,981.26,in progress,
2270,270,8/5/2026,270,3,747.73,in progress,China
2271,271,8/6/2026,271,13,138.38,in progress,Japan
2272,272,8/6/2026,272,9,717.11,suspended,France
2273,273,8/1/2026,273,20,719.8,active,
2274,274,8/1/2026,274,17,930.89,completed,Ukraine
2275,275,8/1/2026,275,1,408.88,in progress,Sri Lanka
2276,276,8/7/2026,276,17,9.46,cancelled,Russia
2277,277,8/5/2026,277,20,80.9,on hold,Argentina
2278,278,8/7/2026,278,14,552.95,inactive,Finland
,279,8/3/2026,279,10,553.4,pending,Panama
2280,280,8/4/2026,280,14,29.21,in progress,Greece
2281,281,8/3/2026,281,12,495.45,in progress,Estonia
2282,282,8/5/2026,282,3,787.26,inactive,Ireland
2283,283,8/2/2026,283,19,901.96,pending,China
2284,284,8/5/2026,284,2,109.94,on hold,Indonesia
2285,285,8/7/2026,285,7,486.6,cancelled,United States
2286,286,8/2/2026,286,20,234.39,pending,Brazil
2287,287,8/7/2026,287,17,855.37,suspended,Indonesia
2288,288,8/7/2026,288,4,334.43,inactive,
2289,289,8/3/2026,289,17,423.17,cancelled,Indonesia
2290,290,8/3/2026,290,5,371.4,,Indonesia
2291,291,8/5/2026,291,14,295.83,archived,Brazil
2292,,8/4/2026,292,13,960.8,active,Burkina Faso
2293,293,8/2/2026,293,16,420.33,cancelled,Peru
2294,294,8/5/2026,294,4,135.14,archived,Nigeria
2295,295,8/6/2026,295,20,754.22,pending,Nicaragua
2296,296,8/3/2026,296,13,868.97,resolved,China
2297,297,8/5/2026,297,3,961.69,completed,Indonesia
2298,298,8/6/2026,298,18,525.74,resolved,Poland
2299,299,8/2/2026,299,15,779.32,suspended,Poland
2300,300,8/2/2026,300,5,664.25,active,Poland
2301,301,8/1/2026,301,1,634.36,inactive,France
2302,302,8/7/2026,302,4,832.22,completed,Pakistan
2303,303,8/1/2026,303,1,208.52,pending,Brazil
2304,304,8/5/2026,304,15,311.65,active,Indonesia
2305,305,8/3/2026,,8,2.47,suspended,Sweden
2306,306,,306,1,675.89,archived,China
2307,307,8/7/2026,307,15,200.13,archived,Palestinian Territory
2308,308,8/2/2026,308,16,826.36,active,Philippines
2309,309,8/2/2026,,4,660.49,resolved,China
2310,310,8/4/2026,310,16,294.81,archived,China
2311,311,8/7/2026,311,14,726.16,resolved,Indonesia
2312,312,8/6/2026,312,3,648.79,inactive,China
2313,313,8/7/2026,,17,439.64,resolved,Vietnam
2314,314,8/2/2026,314,11,447.04,cancelled,Ukraine
2315,315,8/6/2026,315,12,565.03,pending,Ukraine
2316,316,8/5/2026,,11,388.4,inactive,Panama
2317,317,8/7/2026,317,6,104.89,archived,China
2318,318,8/1/2026,318,12,100.15,resolved,Indonesia
2319,319,,319,9,972.31,in progress,Belarus
2320,320,,320,10,754.84,pending,Denmark
2321,321,8/7/2026,321,11,223.96,on hold,China
2322,322,8/4/2026,322,10,488.0,pending,Indonesia
2323,323,8/5/2026,323,8,609.84,on hold,Belize
2324,324,8/3/2026,324,3,935.05,pending,Philippines
2325,325,8/6/2026,325,3,485.22,,Serbia
2326,326,8/2/2026,326,11,603.17,active,Indonesia
2327,327,8/3/2026,327,2,840.78,inactive,Bulgaria
2328,328,8/6/2026,328,8,979.76,completed,
2329,329,8/2/2026,329,19,73.27,on hold,Indonesia
2330,330,8/3/2026,330,1,330.65,in progress,Ukraine
2331,331,8/1/2026,331,10,132.67,inactive,China
2332,332,8/7/2026,332,13,189.47,suspended,China
2333,333,8/2/2026,333,5,220.34,resolved,China
2334,334,8/1/2026,334,14,931.44,suspended,Azerbaijan
2335,335,8/4/2026,335,19,262.35,resolved,United States
2336,336,8/7/2026,336,10,530.07,cancelled,Ireland
2337,337,8/3/2026,337,16,408.33,cancelled,
2338,338,8/4/2026,338,4,11.68,inactive,Nigeria
2339,339,8/1/2026,339,20,561.56,pending,Brazil
2340,340,8/6/2026,340,4,254.52,in progress,Brazil
2341,341,8/7/2026,341,8,941.5,active,Portugal
2342,342,8/7/2026,342,10,80.15,in progress,Russia
,343,8/5/2026,343,15,407.28,,China
2344,344,8/4/2026,344,12,602.17,suspended,Cuba
2345,345,8/2/2026,345,11,758.73,on hold,Indonesia
2346,346,8/7/2026,346,11,474.17,inactive,Indonesia
2347,347,8/4/2026,347,17,258.29,pending,France
2348,348,8/2/2026,348,12,595.29,in progress,Indonesia
2349,349,8/3/2026,349,9,217.02,on hold,Russia
2350,350,8/1/2026,350,4,517.34,suspended,United States
2351,351,8/4/2026,351,10,502.52,archived,Indonesia
2352,352,8/1/2026,352,14,626.55,archived,China
2353,353,8/6/2026,353,18,283.99,completed,
2354,354,8/4/2026,354,2,572.96,resolved,Honduras
2355,355,8/5/2026,355,15,367.18,inactive,Thailand
2356,356,8/2/2026,356,17,228.5,resolved,Botswana
2357,357,8/1/2026,357,5,388.87,resolved,
2358,358,8/5/2026,358,7,108.77,suspended,China
2359,359,8/4/2026,359,5,207.79,cancelled,China
2360,360,8/3/2026,360,14,356.9,active,China
2361,361,8/4/2026,361,8,986.45,completed,United States
2362,362,8/6/2026,362,11,643.2,on hold,Panama
2363,363,8/2/2026,363,11,396.31,in progress,Sweden
2364,364,8/7/2026,364,9,876.69,completed,Syria
2365,365,8/2/2026,365,11,536.95,inactive,Ethiopia
2366,366,8/5/2026,366,16,220.61,completed,Equatorial Guinea
2367,367,8/3/2026,367,15,3.96,in progress,China
2368,368,8/4/2026,368,16,172.8,resolved,Philippines
2369,369,,369,1,707.76,archived,Russia
2370,370,8/5/2026,370,16,838.34,on hold,Afghanistan
2371,371,8/1/2026,371,7,,cancelled,China
2372,372,8/1/2026,372,9,50.75,suspended,Indonesia
2373,373,8/5/2026,373,5,381.4,archived,Indonesia
2374,374,8/7/2026,,10,482.0,on hold,China
2375,375,8/1/2026,375,19,343.4,inactive,Philippines
2376,376,8/2/2026,376,13,518.74,inactive,Venezuela
2377,377,8/2/2026,377,16,206.88,,Indonesia
2378,378,8/1/2026,378,,990.1,active,Philippines
2379,379,8/5/2026,379,3,934.23,completed,Zimbabwe
2380,380,8/3/2026,380,7,719.17,active,Armenia
2381,381,8/6/2026,381,17,874.02,,Democratic Republic of the Congo
2382,382,8/4/2026,382,6,334.06,cancelled,Afghanistan
2383,383,8/7/2026,383,6,801.6,pending,Japan
2384,384,8/4/2026,384,9,828.71,suspended,Russia
2385,385,8/2/2026,385,5,498.48,suspended,Indonesia
2386,386,8/2/2026,386,19,645.27,inactive,China
2387,387,8/7/2026,387,20,621.16,resolved,China
2388,388,8/4/2026,388,10,41.91,in progress,Indonesia
2389,389,8/5/2026,,6,246.43,inactive,China
2390,390,8/7/2026,390,12,987.28,suspended,Argentina
2391,391,8/3/2026,391,5,341.57,in progress,Mongolia
2392,392,8/6/2026,392,10,419.76,on hold,Indonesia
2393,393,8/2/2026,393,9,414.18,completed,China
2394,,,394,7,881.06,on hold,Philippines
2395,395,8/3/2026,395,1,474.1,on hold,Argentina
2396,396,8/7/2026,396,5,,inactive,Russia
2397,397,8/1/2026,397,18,318.25,active,China
2398,,8/1/2026,398,14,517.44,pending,Canada
2399,399,8/2/2026,399,3,335.7,resolved,Dominican Republic
2400,400,8/1/2026,400,1,217.45,active,Indonesia
2401,401,8/5/2026,401,18,,archived,China
2402,402,,402,9,945.4,in progress,Peru
2403,403,8/7/2026,403,13,614.88,cancelled,Brazil
2404,404,8/5/2026,404,9,,in progress,Indonesia
2405,405,8/5/2026,405,6,225.31,active,Ukraine
2406,406,8/2/2026,406,12,321.09,,Djibouti
2407,407,8/1/2026,407,8,876.77,active,China
2408,408,8/1/2026,408,13,,,Poland
2409,409,8/3/2026,409,12,956.08,cancelled,Portugal
2410,410,8/3/2026,410,11,720.25,active,Russia
2411,411,8/1/2026,411,14,145.48,pending,China
2412,412,8/4/2026,412,12,196.23,on hold,Russia
2413,413,8/5/2026,413,12,798.23,cancelled,Ukraine
2414,414,8/5/2026,414,17,501.43,completed,Peru
2415,415,8/5/2026,415,13,980.17,pending,Nigeria
2416,416,8/5/2026,416,9,129.6,archived,Latvia
2417,417,8/2/2026,417,18,177.83,cancelled,Nepal
2418,418,,418,14,266.44,active,China
,419,8/3/2026,419,11,109.9,suspended,China
2420,420,8/2/2026,420,15,323.84,pending,China
2421,421,8/7/2026,421,7,604.18,resolved,Portugal
2422,422,8/1/2026,422,8,487.22,in progress,Russia
2423,423,8/6/2026,423,17,99.49,in progress,Lebanon
2424,424,8/2/2026,424,6,522.16,suspended,Poland
2425,425,8/7/2026,425,19,260.2,inactive,Argentina
2426,426,8/2/2026,426,19,746.22,pending,Sweden
2427,427,8/4/2026,427,13,113.35,inactive,Indonesia
2428,428,8/5/2026,428,8,326.3,inactive,Russia
2429,429,,429,5,620.32,pending,Ukraine
2430,430,8/3/2026,430,19,392.79,in progress,Macedonia
2431,431,8/1/2026,431,18,926.44,completed,Panama
2432,432,8/4/2026,432,,243.52,resolved,Indonesia
2433,433,8/7/2026,433,11,874.37,resolved,China
2434,434,,434,6,464.38,active,United States
2435,435,8/1/2026,435,19,233.89,suspended,Albania
2436,436,8/6/2026,436,11,790.65,suspended,China
2437,437,8/5/2026,437,14,956.36,completed,Indonesia
2438,438,8/5/2026,438,12,686.05,on hold,Colombia
2439,439,8/2/2026,439,7,538.3,cancelled,Estonia
2440,440,8/4/2026,440,17,469.62,on hold,Brazil
,441,8/6/2026,441,1,613.23,resolved,Czech Republic
2442,442,8/2/2026,442,12,511.75,active,Russia
2443,443,8/6/2026,443,12,978.15,active,Brazil
2444,444,8/1/2026,444,13,,,France
2445,445,8/7/2026,445,15,542.18,,Egypt
2446,446,8/7/2026,446,3,,cancelled,China
2447,447,8/7/2026,447,10,343.62,cancelled,Tanzania
2448,448,8/6/2026,448,12,122.78,suspended,Indonesia
2449,449,8/6/2026,449,4,383.73,,China
2450,450,8/5/2026,450,19,30.24,cancelled,Indonesia
2451,451,8/4/2026,451,18,86.0,in progress,
2452,452,8/4/2026,452,1,507.01,inactive,
2453,453,8/6/2026,453,7,876.48,suspended,Thailand
2454,454,8/1/2026,454,17,891.07,archived,Peru
,455,8/3/2026,455,14,,completed,Malaysia
2456,456,8/3/2026,456,14,381.66,pending,Poland
2457,457,8/5/2026,457,13,45.1,inactive,Russia
2458,458,8/2/2026,458,8,246.28,active,Chile
2459,459,8/5/2026,459,,546.64,active,
2460,460,,460,4,591.31,on hold,China
2461,461,8/7/2026,461,12,607.82,archived,Russia
2462,462,8/2/2026,462,10,264.74,suspended,Pakistan
2463,463,8/1/2026,463,13,45.87,in progress,United States
2464,464,8/7/2026,464,8,341.22,suspended,Brazil
2465,465,8/7/2026,465,18,221.0,on hold,Czech Republic
2466,466,8/5/2026,466,12,971.55,in progress,Pakistan
2467,467,8/6/2026,467,5,,inactive,Brazil
2468,468,8/6/2026,468,11,644.51,active,Sweden
2469,469,8/7/2026,469,6,882.85,on hold,China
2470,470,8/7/2026,470,9,549.69,active,Saudi Arabia
2471,471,8/2/2026,471,20,583.74,pending,Indonesia
2472,472,8/6/2026,472,15,767.95,suspended,Iran
2473,473,8/1/2026,473,3,463.19,completed,Puerto Rico
2474,474,8/3/2026,474,12,499.37,inactive,Japan
2475,475,8/7/2026,475,9,985.0,archived,China
,476,8/2/2026,476,8,120.24,completed,Serbia
2477,477,8/6/2026,477,18,692.78,inactive,China
2478,478,8/3/2026,478,10,449.99,archived,Bulgaria
2479,479,8/4/2026,479,14,704.51,inactive,Albania
2480,480,8/5/2026,480,1,189.34,active,Indonesia
2481,481,8/1/2026,481,1,125.26,in progress,Poland
2482,482,8/3/2026,482,19,102.45,on hold,China
2483,483,8/1/2026,483,6,246.77,on hold,Russia
,484,8/7/2026,484,7,307.5,suspended,China
2485,485,8/5/2026,485,1,958.22,inactive,Pakistan
2486,486,8/7/2026,486,15,734.06,on hold,Indonesia
2487,487,8/6/2026,487,14,77.92,on hold,Kenya
2488,488,8/4/2026,488,7,451.09,on hold,Cuba
,489,8/6/2026,489,16,524.53,inactive,Russia
2490,490,8/4/2026,490,9,409.68,cancelled,Brazil
2491,491,8/2/2026,491,3,400.33,resolved,Poland
,492,8/7/2026,492,7,113.03,inactive,China
2493,493,8/5/2026,493,3,279.51,in progress,Czech Republic
,494,8/2/2026,494,12,132.02,cancelled,Philippines
2495,495,8/3/2026,495,1,505.79,cancelled,Philippines
2496,496,8/5/2026,496,18,164.63,suspended,China
2497,,8/7/2026,497,15,20.61,suspended,Russia
2498,498,8/4/2026,498,20,829.07,inactive,Pakistan
2499,499,8/4/2026,499,19,865.73,completed,Portugal
2500,500,8/5/2026,500,17,533.8,inactive,Tuvalu
2501,501,8/5/2026,501,12,919.23,archived,Peru
2502,502,8/3/2026,502,13,686.24,on hold,
2503,503,8/6/2026,503,11,921.45,in progress,Czech Republic
2504,504,8/6/2026,504,15,581.15,archived,China
2505,505,8/7/2026,505,15,817.65,archived,France
,506,8/5/2026,506,17,471.02,on hold,Portugal
2507,507,8/2/2026,507,2,748.39,in progress,China
2508,508,8/3/2026,508,1,240.47,archived,United States
