order_id,customer_id,order_timestamp,product_id,quantity,unit_price,status,country
41,41,8/7/2026,41,12,108.67,error: undefined method `first' for nil:NilClass,China
42,42,8/7/2026,42,13,995.1,error: undefined method `first' for nil:NilClass,China
43,43,8/7/2026,43,1,861.2,error: undefined method `first' for nil:NilClass,China
44,44,8/7/2026,44,2,7.23,error: undefined method `first' for nil:NilClass,Guinea-Bissau
45,45,8/7/2026,45,25,643.74,error: undefined method `first' for nil:NilClass,Tajikistan
46,46,8/7/2026,46,5,795.95,error: undefined method `first' for nil:NilClass,Indonesia
47,47,8/7/2026,47,9,48.53,error: undefined method `first' for nil:NilClass,China
48,48,8/7/2026,48,23,228.12,error: undefined method `first' for nil:NilClass,Philippines
49,49,8/7/2026,49,8,854.11,error: undefined method `first' for nil:NilClass,China
50,50,8/7/2026,50,24,877.65,error: undefined method `first' for nil:NilClass,China
51,51,8/7/2026,51,5,111.76,error: undefined method `first' for nil:NilClass,China
52,52,8/7/2026,52,4,733.26,error: undefined method `first' for nil:NilClass,China
53,53,8/7/2026,53,10,,error: undefined method `first' for nil:NilClass,Slovenia
54,54,8/7/2026,54,9,466.24,error: undefined method `first' for nil:NilClass,China
55,55,8/7/2026,55,3,404.03,error: undefined method `first' for nil:NilClass,Mali
56,56,8/7/2026,56,13,737.33,error: undefined method `first' for nil:NilClass,Morocco
,,8/7/2026,57,13,362.23,error: undefined method `first' for nil:NilClass,Malta
58,58,8/7/2026,58,22,514.83,error: undefined method `first' for nil:NilClass,China
59,59,8/7/2026,59,,756.8,error: undefined method `first' for nil:NilClass,Israel
60,60,8/7/2026,60,2,447.14,error: undefined method `first' for nil:NilClass,Russia
61,61,8/7/2026,61,25,232.42,error: undefined method `first' for nil:NilClass,Morocco
62,62,8/7/2026,62,8,,error: undefined method `first' for nil:NilClass,United States
63,63,8/7/2026,63,21,415.73,error: undefined method `first' for nil:NilClass,China
64,64,8/7/2026,64,15,,error: undefined method `first' for nil:NilClass,Sudan
65,65,8/7/2026,65,6,676.86,error: undefined method `first' for nil:NilClass,Dominican Republic
66,66,8/7/2026,66,17,677.49,error: undefined method `first' for nil:NilClass,Brazil
67,67,8/7/2026,67,17,463.27,error: undefined method `first' for nil:NilClass,Philippines
68,68,8/7/2026,68,22,93.02,error: undefined method `first' for nil:NilClass,Jamaica
69,69,8/7/2026,69,14,342.94,error: undefined method `first' for nil:NilClass,Portugal
70,70,8/7/2026,70,13,610.15,error: undefined method `first' for nil:NilClass,Serbia
71,71,8/7/2026,71,10,568.89,error: undefined method `first' for nil:NilClass,Poland
72,72,8/7/2026,72,4,384.46,error: undefined method `first' for nil:NilClass,Brazil
73,73,8/7/2026,73,9,378.99,error: undefined method `first' for nil:NilClass,Pakistan
74,74,8/7/2026,74,25,727.0,error: undefined method `first' for nil:NilClass,Ethiopia
75,75,8/7/2026,75,5,639.75,error: undefined method `first' for nil:NilClass,Indonesia
76,76,8/7/2026,,23,184.07,error: undefined method `first' for nil:NilClass,Chad
77,77,8/7/2026,77,5,,error: undefined method `first' for nil:NilClass,Russia
78,78,8/7/2026,78,3,489.1,error: undefined method `first' for nil:NilClass,Peru
,79,8/7/2026,79,23,802.81,error: undefined method `first' for nil:NilClass,China
80,80,8/7/2026,80,9,911.14,error: undefined method `first' for nil:NilClass,Ukraine
81,81,8/7/2026,81,16,358.45,error: undefined method `first' for nil:NilClass,Indonesia
82,82,8/7/2026,82,6,433.51,error: undefined method `first' for nil:NilClass,China
83,83,8/7/2026,83,21,164.41,error: undefined method `first' for nil:NilClass,Ukraine
,84,8/7/2026,84,24,,error: undefined method `first' for nil:NilClass,Finland
85,85,8/7/2026,85,20,491.78,error: undefined method `first' for nil:NilClass,Pakistan
86,86,8/7/2026,86,18,549.15,error: undefined method `first' for nil:NilClass,Jordan
87,87,8/7/2026,87,18,185.17,error: undefined method `first' for nil:NilClass,Kenya
88,88,8/7/2026,88,5,101.32,error: undefined method `first' for nil:NilClass,Estonia
89,89,8/7/2026,89,14,,error: undefined method `first' for nil:NilClass,Nigeria
90,90,8/7/2026,90,3,751.0,error: undefined method `first' for nil:NilClass,Ireland
91,91,8/7/2026,91,9,194.38,error: undefined method `first' for nil:NilClass,Russia
92,92,8/7/2026,92,16,16.97,error: undefined method `first' for nil:NilClass,Indonesia
93,93,8/7/2026,93,24,839.8,error: undefined method `first' for nil:NilClass,Czech Republic
94,94,8/7/2026,94,24,908.27,error: undefined method `first' for nil:NilClass,Argentina
95,95,8/7/2026,95,16,,error: undefined method `first' for nil:NilClass,Nicaragua
96,96,8/7/2026,96,16,16.24,error: undefined method `first' for nil:NilClass,China
97,97,8/7/2026,97,10,762.25,error: undefined method `first' for nil:NilClass,Portugal
98,98,8/7/2026,98,5,730.08,error: undefined method `first' for nil:NilClass,China
99,99,8/7/2026,99,1,890.7,error: undefined method `first' for nil:NilClass,Norway
100,100,8/7/2026,100,14,577.83,error: undefined method `first' for nil:NilClass,United States
101,101,8/7/2026,101,12,387.58,error: undefined method `first' for nil:NilClass,
102,102,8/7/2026,102,,558.22,error: undefined method `first' for nil:NilClass,Bangladesh
103,103,8/7/2026,103,5,,error: undefined method `first' for nil:NilClass,Portugal
104,104,8/7/2026,104,18,665.11,error: undefined method `first' for nil:NilClass,Ukraine
105,105,8/7/2026,105,15,141.28,error: undefined method `first' for nil:NilClass,Philippines
106,106,8/7/2026,106,15,558.04,error: undefined method `first' for nil:NilClass,Iran
107,107,8/7/2026,107,4,727.42,error: undefined method `first' for nil:NilClass,China
108,,8/7/2026,108,22,675.51,error: undefined method `first' for nil:NilClass,Brazil
109,109,8/7/2026,109,12,473.02,error: undefined method `first' for nil:NilClass,China
110,110,8/7/2026,110,19,540.98,error: undefined method `first' for nil:NilClass,Thailand
111,111,8/7/2026,111,21,,error: undefined method `first' for nil:NilClass,Philippines
112,112,8/7/2026,112,14,,error: undefined method `first' for nil:NilClass,Indonesia
113,113,8/7/2026,113,9,225.76,error: undefined method `first' for nil:NilClass,United States
114,114,8/7/2026,114,13,842.86,error: undefined method `first' for nil:NilClass,Finland
115,115,8/7/2026,115,22,455.48,error: undefined method `first' for nil:NilClass,Japan
116,116,8/7/2026,116,13,155.31,error: undefined method `first' for nil:NilClass,Nigeria
117,117,8/7/2026,117,12,489.69,error: undefined method `first' for nil:NilClass,Vietnam
118,118,8/7/2026,118,16,718.64,error: undefined method `first' for nil:NilClass,Indonesia
119,119,8/7/2026,119,10,,error: undefined method `first' for nil:NilClass,Solomon Islands
120,120,8/7/2026,120,2,385.01,error: undefined method `first' for nil:NilClass,Laos
121,121,8/7/2026,121,24,623.59,error: undefined method `first' for nil:NilClass,Russia
122,122,8/7/2026,122,25,876.26,error: undefined method `first' for nil:NilClass,China
123,123,8/7/2026,123,2,802.16,error: undefined method `first' for nil:NilClass,Poland
124,124,8/7/2026,124,10,754.46,error: undefined method `first' for nil:NilClass,Honduras
125,125,8/7/2026,125,12,474.77,error: undefined method `first' for nil:NilClass,China
126,126,8/7/2026,126,7,929.35,error: undefined method `first' for nil:NilClass,Nigeria
127,127,8/7/2026,127,7,16.18,error: undefined method `first' for nil:NilClass,Czech Republic
128,128,8/7/2026,128,3,361.06,error: undefined method `first' for nil:NilClass,Thailand
129,129,8/7/2026,129,19,999.17,error: undefined method `first' for nil:NilClass,Portugal
130,130,8/7/2026,130,24,824.76,error: undefined method `first' for nil:NilClass,China
131,131,8/7/2026,131,25,69.38,error: undefined method `first' for nil:NilClass,Belarus
132,132,8/7/2026,132,,498.81,error: undefined method `first' for nil:NilClass,Germany
133,133,8/7/2026,133,8,438.17,error: undefined method `first' for nil:NilClass,Brazil
134,134,8/7/2026,134,2,701.89,error: undefined method `first' for nil:NilClass,Poland
135,135,8/7/2026,135,22,804.68,error: undefined method `first' for nil:NilClass,Philippines
136,136,8/7/2026,136,24,,error: undefined method `first' for nil:NilClass,Armenia
137,137,8/7/2026,137,3,38.56,error: undefined method `first' for nil:NilClass,Panama
138,138,8/7/2026,138,20,967.02,error: undefined method `first' for nil:NilClass,Peru
139,139,8/7/2026,139,15,692.35,error: undefined method `first' for nil:NilClass,Indonesia
140,140,8/7/2026,140,21,302.27,error: undefined method `first' for nil:NilClass,Colombia
141,141,8/7/2026,141,22,286.34,error: undefined method `first' for nil:NilClass,China
142,142,8/7/2026,142,6,412.53,error: undefined method `first' for nil:NilClass,Russia
143,143,8/7/2026,143,17,976.82,error: undefined method `first' for nil:NilClass,Niger
144,144,8/7/2026,144,11,373.28,error: undefined method `first' for nil:NilClass,Canada
145,145,8/7/2026,145,16,997.32,error: undefined method `first' for nil:NilClass,China
146,146,8/7/2026,146,12,952.15,error: undefined method `first' for nil:NilClass,Armenia
147,147,8/7/2026,147,3,349.68,error: undefined method `first' for nil:NilClass,Russia
148,148,8/7/2026,148,6,27.61,error: undefined method `first' for nil:NilClass,China
149,149,8/7/2026,149,10,385.14,error: undefined method `first' for nil:NilClass,Russia
150,150,8/7/2026,150,2,681.43,error: undefined method `first' for nil:NilClass,Japan
151,151,8/7/2026,151,18,709.5,error: undefined method `first' for nil:NilClass,Indonesia
,152,8/7/2026,152,25,354.54,error: undefined method `first' for nil:NilClass,Russia
153,153,8/7/2026,153,25,,error: undefined method `first' for nil:NilClass,China
154,154,8/7/2026,154,20,550.21,error: undefined method `first' for nil:NilClass,Sweden
155,155,8/7/2026,155,22,370.72,error: undefined method `first' for nil:NilClass,Estonia
156,156,8/7/2026,156,4,,error: undefined method `first' for nil:NilClass,Portugal
,157,8/7/2026,157,17,228.71,error: undefined method `first' for nil:NilClass,Yemen
158,158,8/7/2026,158,12,644.16,error: undefined method `first' for nil:NilClass,Portugal
159,159,8/7/2026,159,25,12.59,error: undefined method `first' for nil:NilClass,China
160,160,8/7/2026,160,17,206.51,error: undefined method `first' for nil:NilClass,Poland
161,161,8/7/2026,161,3,630.5,error: undefined method `first' for nil:NilClass,Sweden
162,162,8/7/2026,162,7,798.8,error: undefined method `first' for nil:NilClass,Poland
163,163,8/7/2026,163,11,,error: undefined method `first' for nil:NilClass,Indonesia
164,164,8/7/2026,164,,,error: undefined method `first' for nil:NilClass,Croatia
165,,8/7/2026,165,21,,error: undefined method `first' for nil:NilClass,Russia
166,166,8/7/2026,166,4,819.18,error: undefined method `first' for nil:NilClass,Indonesia
167,167,8/7/2026,167,9,622.1,,Czech Republic
168,168,8/7/2026,168,4,810.57,error: undefined method `first' for nil:NilClass,Philippines
169,169,8/7/2026,169,7,954.07,error: undefined method `first' for nil:NilClass,China
170,170,8/7/2026,170,6,66.53,error: undefined method `first' for nil:NilClass,Indonesia
171,171,8/7/2026,171,8,632.6,error: undefined method `first' for nil:NilClass,China
172,172,8/7/2026,172,21,,error: undefined method `first' for nil:NilClass,Croatia
173,173,8/7/2026,173,10,751.09,error: undefined method `first' for nil:NilClass,China
174,174,8/7/2026,174,20,30.98,error: undefined method `first' for nil:NilClass,Ethiopia
175,175,8/7/2026,175,10,109.9,error: undefined method `first' for nil:NilClass,China
176,176,8/7/2026,176,21,904.11,error: undefined method `first' for nil:NilClass,Poland
177,177,8/7/2026,177,3,924.27,error: undefined method `first' for nil:NilClass,Indonesia
,178,8/7/2026,178,10,312.19,error: undefined method `first' for nil:NilClass,Burkina Faso
179,179,8/7/2026,179,22,218.78,error: undefined method `first' for nil:NilClass,Lithuania
180,180,8/7/2026,180,12,808.96,error: undefined method `first' for nil:NilClass,Vietnam
181,181,8/7/2026,,12,202.45,error: undefined method `first' for nil:NilClass,Indonesia
182,182,8/7/2026,182,23,981.45,error: undefined method `first' for nil:NilClass,Indonesia
183,183,8/7/2026,,,763.86,error: undefined method `first' for nil:NilClass,South Sudan
184,184,8/7/2026,184,25,182.16,error: undefined method `first' for nil:NilClass,Indonesia
185,,8/7/2026,185,24,617.56,error: undefined method `first' for nil:NilClass,Russia
186,186,8/7/2026,186,23,770.85,error: undefined method `first' for nil:NilClass,China
187,187,8/7/2026,187,23,689.16,error: undefined method `first' for nil:NilClass,Philippines
188,188,8/7/2026,188,23,667.62,error: undefined method `first' for nil:NilClass,China
189,189,8/7/2026,189,1,388.27,error: undefined method `first' for nil:NilClass,Russia
190,190,8/7/2026,,14,654.28,error: undefined method `first' for nil:NilClass,China
191,191,8/7/2026,191,4,873.34,error: undefined method `first' for nil:NilClass,
192,192,8/7/2026,192,4,,error: undefined method `first' for nil:NilClass,China
193,193,8/7/2026,193,24,752.86,error: undefined method `first' for nil:NilClass,Indonesia
194,194,8/7/2026,194,24,26.01,error: undefined method `first' for nil:NilClass,Haiti
195,195,8/7/2026,195,20,,error: undefined method `first' for nil:NilClass,China
196,196,8/7/2026,196,14,39.78,error: undefined method `first' for nil:NilClass,Philippines
197,197,8/7/2026,197,17,986.82,error: undefined method `first' for nil:NilClass,Portugal
198,198,8/7/2026,198,15,163.49,error: undefined method `first' for nil:NilClass,Ecuador
199,199,8/7/2026,199,16,552.02,error: undefined method `first' for nil:NilClass,Bulgaria
200,200,8/7/2026,200,6,388.9,error: undefined method `first' for nil:NilClass,Serbia
201,201,8/7/2026,201,7,643.67,error: undefined method `first' for nil:NilClass,Japan
202,202,8/7/2026,202,17,978.38,error: undefined method `first' for nil:NilClass,Indonesia
203,203,8/7/2026,203,20,697.59,error: undefined method `first' for nil:NilClass,China
204,204,8/7/2026,204,22,716.6,error: undefined method `first' for nil:NilClass,China
205,205,8/7/2026,205,3,,error: undefined method `first' for nil:NilClass,Ecuador
206,206,8/7/2026,206,6,781.72,error: undefined method `first' for nil:NilClass,Indonesia
207,207,8/7/2026,207,12,985.99,error: undefined method `first' for nil:NilClass,Philippines
208,208,8/7/2026,208,21,702.5,error: undefined method `first' for nil:NilClass,China
209,209,8/7/2026,209,6,635.44,error: undefined method `first' for nil:NilClass,Iran
210,210,8/7/2026,210,2,493.95,error: undefined method `first' for nil:NilClass,Lithuania
211,211,8/7/2026,211,6,886.93,error: undefined method `first' for nil:NilClass,Philippines
,212,8/7/2026,212,21,427.61,error: undefined method `first' for nil:NilClass,China
213,213,8/7/2026,213,21,182.39,error: undefined method `first' for nil:NilClass,Austria
214,214,8/7/2026,214,4,712.04,error: undefined method `first' for nil:NilClass,Philippines
215,215,8/7/2026,215,24,590.92,error: undefined method `first' for nil:NilClass,Cyprus
216,216,8/7/2026,216,10,906.47,error: undefined method `first' for nil:NilClass,China
217,217,8/7/2026,217,25,842.19,error: undefined method `first' for nil:NilClass,China
218,218,8/7/2026,218,1,726.6,error: undefined method `first' for nil:NilClass,Belarus
219,219,8/7/2026,219,3,377.87,error: undefined method `first' for nil:NilClass,Philippines
220,220,8/7/2026,220,16,746.38,error: undefined method `first' for nil:NilClass,Indonesia
221,,8/7/2026,221,1,474.1,error: undefined method `first' for nil:NilClass,China
,222,8/7/2026,222,11,,error: undefined method `first' for nil:NilClass,China
223,223,8/7/2026,223,19,511.42,,Poland
224,224,8/7/2026,224,17,479.69,error: undefined method `first' for nil:NilClass,Japan
225,225,8/7/2026,225,19,,error: undefined method `first' for nil:NilClass,United States
226,226,8/7/2026,226,16,610.61,error: undefined method `first' for nil:NilClass,China
227,227,8/7/2026,227,17,,error: undefined method `first' for nil:NilClass,China
228,228,8/7/2026,228,10,,error: undefined method `first' for nil:NilClass,France
229,229,8/7/2026,229,19,118.6,error: undefined method `first' for nil:NilClass,China
230,230,8/7/2026,230,8,328.65,error: undefined method `first' for nil:NilClass,Thailand
231,231,8/7/2026,231,11,849.62,error: undefined method `first' for nil:NilClass,China
232,232,8/7/2026,232,13,582.1,error: undefined method `first' for nil:NilClass,China
233,233,8/7/2026,233,15,690.1,error: undefined method `first' for nil:NilClass,Peru
234,234,8/7/2026,234,18,459.27,error: undefined method `first' for nil:NilClass,China
235,235,8/7/2026,235,2,241.84,error: undefined method `first' for nil:NilClass,Czech Republic
236,236,8/7/2026,236,5,137.95,error: undefined method `first' for nil:NilClass,China
237,237,8/7/2026,237,1,459.48,error: undefined method `first' for nil:NilClass,Indonesia
238,238,8/7/2026,238,1,20.05,error: undefined method `first' for nil:NilClass,United States
239,239,8/7/2026,239,16,561.27,error: undefined method `first' for nil:NilClass,Indonesia
240,240,8/7/2026,240,2,880.98,error: undefined method `first' for nil:NilClass,Jamaica
241,241,8/7/2026,241,21,757.83,error: undefined method `first' for nil:NilClass,Russia
242,242,8/7/2026,242,18,67.02,error: undefined method `first' for nil:NilClass,Poland
243,243,8/7/2026,243,8,26.18,error: undefined method `first' for nil:NilClass,China
244,244,8/7/2026,244,3,692.51,error: undefined method `first' for nil:NilClass,Peru
245,245,8/7/2026,245,23,733.79,error: undefined method `first' for nil:NilClass,Indonesia
246,246,8/7/2026,246,22,870.33,error: undefined method `first' for nil:NilClass,France
247,247,8/7/2026,247,14,,error: undefined method `first' for nil:NilClass,Canada
,248,8/7/2026,248,6,,error: undefined method `first' for nil:NilClass,Russia
249,249,8/7/2026,249,14,613.11,error: undefined method `first' for nil:NilClass,China
250,250,8/7/2026,250,10,84.62,error: undefined method `first' for nil:NilClass,Indonesia
251,251,8/7/2026,251,11,151.67,error: undefined method `first' for nil:NilClass,Germany
252,252,8/7/2026,252,25,,error: undefined method `first' for nil:NilClass,Czech Republic
253,253,8/7/2026,253,17,136.84,error: undefined method `first' for nil:NilClass,Russia
254,254,8/7/2026,254,2,439.6,error: undefined method `first' for nil:NilClass,Colombia
255,255,8/7/2026,255,22,5.57,error: undefined method `first' for nil:NilClass,Thailand
256,256,8/7/2026,256,16,168.11,error: undefined method `first' for nil:NilClass,Czech Republic
257,257,8/7/2026,257,12,502.21,error: undefined method `first' for nil:NilClass,France
258,258,8/7/2026,258,,842.99,error: undefined method `first' for nil:NilClass,Czech Republic
259,259,8/7/2026,259,1,353.11,error: undefined method `first' for nil:NilClass,Indonesia
260,260,8/7/2026,260,2,483.96,error: undefined method `first' for nil:NilClass,Chile
261,261,8/7/2026,261,17,134.9,error: undefined method `first' for nil:NilClass,Costa Rica
262,262,8/7/2026,262,25,355.75,error: undefined method `first' for nil:NilClass,Indonesia
263,263,8/7/2026,263,20,880.5,error: undefined method `first' for nil:NilClass,China
264,264,8/7/2026,264,,677.92,error: undefined method `first' for nil:NilClass,China
265,265,8/7/2026,265,24,844.61,error: undefined method `first' for nil:NilClass,Netherlands
266,266,8/7/2026,266,2,177.63,error: undefined method `first' for nil:NilClass,Brazil
267,267,8/7/2026,267,23,498.83,error: undefined method `first' for nil:NilClass,Indonesia
268,268,8/7/2026,268,18,547.06,,Poland
269,269,8/7/2026,269,14,154.98,error: undefined method `first' for nil:NilClass,Russia
270,270,8/7/2026,270,1,79.51,error: undefined method `first' for nil:NilClass,Japan
271,271,8/7/2026,271,25,386.57,error: undefined method `first' for nil:NilClass,Russia
272,272,8/7/2026,272,6,32.29,error: undefined method `first' for nil:NilClass,Brazil
273,273,8/7/2026,273,16,631.38,error: undefined method `first' for nil:NilClass,China
274,274,8/7/2026,274,9,297.07,error: undefined method `first' for nil:NilClass,United States
275,275,8/7/2026,275,5,441.87,error: undefined method `first' for nil:NilClass,United States
276,276,8/7/2026,276,1,133.08,error: undefined method `first' for nil:NilClass,Nicaragua
277,277,8/7/2026,277,9,546.74,error: undefined method `first' for nil:NilClass,Czech Republic
278,278,8/7/2026,278,9,97.17,error: undefined method `first' for nil:NilClass,Indonesia
279,279,8/7/2026,279,1,385.38,error: undefined method `first' for nil:NilClass,Norway
280,280,8/7/2026,280,2,846.55,error: undefined method `first' for nil:NilClass,China
,281,8/7/2026,281,10,341.32,error: undefined method `first' for nil:NilClass,Indonesia
282,282,8/7/2026,282,7,575.23,error: undefined method `first' for nil:NilClass,Pakistan
283,283,8/7/2026,283,15,352.1,error: undefined method `first' for nil:NilClass,Russia
284,284,8/7/2026,284,3,,error: undefined method `first' for nil:NilClass,Czech Republic
285,285,8/7/2026,285,13,655.37,error: undefined method `first' for nil:NilClass,France
286,286,8/7/2026,286,5,758.2,error: undefined method `first' for nil:NilClass,France
287,287,8/7/2026,287,17,664.38,error: undefined method `first' for nil:NilClass,Chile
288,288,8/7/2026,288,18,754.33,error: undefined method `first' for nil:NilClass,Syria
289,289,8/7/2026,289,8,238.17,error: undefined method `first' for nil:NilClass,Albania
290,290,8/7/2026,290,21,271.77,error: undefined method `first' for nil:NilClass,Czech Republic
291,291,8/7/2026,291,8,353.85,error: undefined method `first' for nil:NilClass,China
292,292,8/7/2026,292,17,806.14,error: undefined method `first' for nil:NilClass,Russia
293,293,8/7/2026,293,20,98.95,error: undefined method `first' for nil:NilClass,Russia
294,294,8/7/2026,294,,430.45,error: undefined method `first' for nil:NilClass,Suriname
295,295,8/7/2026,295,22,468.63,error: undefined method `first' for nil:NilClass,Honduras
296,296,8/7/2026,296,18,141.32,error: undefined method `first' for nil:NilClass,China
297,297,8/7/2026,297,3,421.83,error: undefined method `first' for nil:NilClass,Mongolia
298,298,8/7/2026,298,,410.39,error: undefined method `first' for nil:NilClass,Indonesia
299,299,8/7/2026,299,21,118.2,error: undefined method `first' for nil:NilClass,China
300,300,8/7/2026,300,3,556.97,error: undefined method `first' for nil:NilClass,China
301,301,8/7/2026,301,14,,error: undefined method `first' for nil:NilClass,Canada
302,302,8/7/2026,302,3,,error: undefined method `first' for nil:NilClass,Indonesia
303,303,8/7/2026,303,25,216.72,error: undefined method `first' for nil:NilClass,
304,304,8/7/2026,304,20,152.54,error: undefined method `first' for nil:NilClass,Greece
305,305,8/7/2026,305,3,680.77,error: undefined method `first' for nil:NilClass,North Korea
306,306,8/7/2026,306,2,12.81,error: undefined method `first' for nil:NilClass,Indonesia
307,307,8/7/2026,307,10,369.36,error: undefined method `first' for nil:NilClass,China
308,308,8/7/2026,308,17,782.16,error: undefined method `first' for nil:NilClass,China
309,309,8/7/2026,309,11,409.83,error: undefined method `first' for nil:NilClass,Kazakhstan
310,310,8/7/2026,310,6,847.16,error: undefined method `first' for nil:NilClass,Azerbaijan
311,311,8/7/2026,311,20,922.93,error: undefined method `first' for nil:NilClass,China
312,312,8/7/2026,312,21,,error: undefined method `first' for nil:NilClass,China
313,313,8/7/2026,313,11,675.51,error: undefined method `first' for nil:NilClass,
314,314,8/7/2026,314,6,892.26,error: undefined method `first' for nil:NilClass,Philippines
315,315,8/7/2026,315,9,962.39,error: undefined method `first' for nil:NilClass,Argentina
,316,8/7/2026,316,1,633.2,error: undefined method `first' for nil:NilClass,Philippines
317,,8/7/2026,317,3,13.6,error: undefined method `first' for nil:NilClass,Poland
318,318,8/7/2026,318,17,896.28,error: undefined method `first' for nil:NilClass,Indonesia
319,319,8/7/2026,319,17,373.37,error: undefined method `first' for nil:NilClass,Brazil
320,320,8/7/2026,320,1,560.97,error: undefined method `first' for nil:NilClass,United States
321,321,8/7/2026,321,18,530.57,error: undefined method `first' for nil:NilClass,Portugal
322,322,8/7/2026,322,14,724.58,error: undefined method `first' for nil:NilClass,United States
323,323,8/7/2026,323,4,742.24,error: undefined method `first' for nil:NilClass,China
324,324,8/7/2026,324,19,263.79,error: undefined method `first' for nil:NilClass,China
325,325,8/7/2026,325,24,325.67,error: undefined method `first' for nil:NilClass,China
326,326,8/7/2026,326,23,372.6,error: undefined method `first' for nil:NilClass,Philippines
327,327,8/7/2026,327,7,680.83,error: undefined method `first' for nil:NilClass,Indonesia
328,328,8/7/2026,328,21,42.91,error: undefined method `first' for nil:NilClass,Philippines
329,329,8/7/2026,329,23,38.91,error: undefined method `first' for nil:NilClass,Vietnam
330,330,8/7/2026,330,20,543.95,error: undefined method `first' for nil:NilClass,Kyrgyzstan
331,331,8/7/2026,331,6,696.54,error: undefined method `first' for nil:NilClass,Tanzania
332,332,8/7/2026,332,13,705.49,error: undefined method `first' for nil:NilClass,Portugal
333,333,8/7/2026,333,20,45.6,error: undefined method `first' for nil:NilClass,Indonesia
334,334,8/7/2026,334,23,734.33,,Mexico
335,335,8/7/2026,335,10,,error: undefined method `first' for nil:NilClass,Russia
336,336,8/7/2026,336,22,940.03,error: undefined method `first' for nil:NilClass,Mexico
337,337,8/7/2026,337,11,573.2,error: undefined method `first' for nil:NilClass,China
338,338,8/7/2026,338,14,479.69,error: undefined method `first' for nil:NilClass,Philippines
339,339,8/7/2026,,14,532.19,error: undefined method `first' for nil:NilClass,Netherlands
340,340,8/7/2026,340,25,842.97,error: undefined method `first' for nil:NilClass,Philippines
341,341,8/7/2026,341,17,881.39,error: undefined method `first' for nil:NilClass,China
342,342,8/7/2026,342,5,143.9,error: undefined method `first' for nil:NilClass,Brazil
343,343,8/7/2026,343,11,360.26,error: undefined method `first' for nil:NilClass,China
