order_id,customer_id,order_timestamp,product_id,quantity,unit_price,status,country
1105,105,8/1/2026,105,9,244.79,resolved,Indonesia
1106,106,8/6/2026,106,7,88.66,pending,Egypt
1107,107,8/3/2026,107,15,664.08,inactive,Tunisia
,108,8/2/2026,108,6,955.31,in progress,Russia
1109,109,8/1/2026,,12,622.05,completed,Brazil
1110,110,8/3/2026,110,11,383.51,archived,China
1111,,8/1/2026,111,16,816.16,in progress,France
1112,112,8/7/2026,112,16,418.65,on hold,Indonesia
1113,113,8/6/2026,113,11,492.32,,Indonesia
1114,114,8/2/2026,114,17,988.02,archived,China
1115,115,8/5/2026,115,18,540.3,resolved,Brazil
1116,116,8/4/2026,116,8,639.17,pending,Poland
1117,117,8/6/2026,117,,475.18,suspended,China
1118,118,8/1/2026,118,6,431.3,inactive,Dominican Republic
1119,119,8/6/2026,119,18,528.66,completed,Brazil
1120,120,8/5/2026,120,4,29.04,resolved,France
1121,121,8/1/2026,121,,995.1,,China
1122,122,8/6/2026,122,7,554.94,archived,China
1123,123,8/2/2026,123,6,142.73,active,Philippines
1124,124,8/1/2026,124,16,258.29,completed,China
1125,125,8/7/2026,125,11,40.11,suspended,Chad
1126,126,8/1/2026,126,8,463.31,in progress,Ireland
1127,127,8/7/2026,127,11,449.67,in progress,Brazil
1128,128,8/5/2026,128,3,682.7,cancelled,China
1129,129,8/5/2026,129,16,45.26,suspended,Brazil
1130,130,8/3/2026,130,15,575.14,in progress,Sweden
,131,8/7/2026,,9,718.9,archived,Cameroon
1132,132,8/2/2026,132,17,459.98,suspended,South Africa
1133,133,8/3/2026,133,20,259.41,on hold,Russia
1134,134,8/7/2026,134,10,271.97,on hold,China
1135,135,8/5/2026,135,14,498.68,suspended,Poland
1136,136,8/4/2026,136,20,222.81,active,China
1137,137,8/1/2026,137,4,597.42,pending,Ukraine
1138,138,8/6/2026,138,4,465.49,suspended,Russia
1139,139,8/1/2026,,1,611.82,cancelled,China
1140,140,8/7/2026,140,5,667.54,inactive,South Korea
1141,141,8/1/2026,141,8,55.37,,Mongolia
1142,142,8/7/2026,142,14,711.48,active,Philippines
1143,143,8/1/2026,143,10,634.29,in progress,China
1144,144,,144,17,995.58,cancelled,China
1145,145,8/2/2026,145,12,967.69,cancelled,Albania
1146,146,8/6/2026,146,6,686.55,suspended,Russia
1147,147,8/5/2026,147,17,261.91,inactive,China
1148,148,8/1/2026,148,9,259.47,inactive,Russia
1149,149,8/2/2026,149,11,214.52,suspended,Kazakhstan
1150,150,8/7/2026,,4,,resolved,Colombia
1151,151,8/6/2026,151,16,63.68,archived,Chile
1152,152,8/5/2026,152,11,735.21,in progress,Kyrgyzstan
1153,153,8/7/2026,153,6,,suspended,Philippines
1154,154,8/5/2026,154,13,189.36,pending,China
1155,155,8/4/2026,,11,774.06,suspended,China
1156,156,8/2/2026,156,18,524.52,suspended,Sweden
1157,157,8/7/2026,157,15,346.94,active,Nigeria
1158,158,8/5/2026,158,10,920.53,archived,China
1159,159,8/6/2026,159,3,224.23,completed,Indonesia
1160,160,8/6/2026,160,15,268.22,completed,China
1161,161,8/3/2026,161,2,639.36,cancelled,Tunisia
1162,162,8/4/2026,162,5,,completed,Indonesia
1163,163,8/1/2026,163,16,313.07,inactive,Zambia
1164,164,8/3/2026,164,20,797.86,completed,Russia
1165,165,8/3/2026,165,11,,active,China
1166,166,8/1/2026,166,19,144.49,archived,Cyprus
1167,167,8/1/2026,167,18,471.78,cancelled,Kyrgyzstan
1168,168,,168,18,919.11,active,China
1169,169,8/3/2026,169,15,453.84,active,Philippines
1170,170,8/2/2026,170,10,488.48,pending,Spain
1171,171,8/3/2026,171,13,466.32,pending,China
1172,172,8/3/2026,172,6,891.49,in progress,Sweden
1173,173,8/3/2026,173,10,462.16,active,Peru
1174,174,8/2/2026,174,15,529.31,suspended,Armenia
1175,175,8/6/2026,175,3,54.67,suspended,Indonesia
1176,176,8/4/2026,176,6,207.14,active,China
1177,177,,177,9,355.08,active,United States
1178,178,8/2/2026,178,9,285.76,completed,Belarus
1179,179,8/2/2026,179,14,850.3,completed,Palestinian Territory
1180,180,8/6/2026,180,1,409.2,resolved,Bangladesh
1181,181,8/7/2026,181,5,396.59,archived,Croatia
1182,182,8/7/2026,182,17,964.87,archived,Philippines
1183,183,8/4/2026,183,20,502.35,in progress,China
1184,184,8/2/2026,184,9,728.45,on hold,Indonesia
1185,185,8/4/2026,185,17,865.69,suspended,China
1186,186,8/1/2026,186,8,257.71,resolved,Guatemala
1187,187,8/6/2026,187,7,,on hold,China
1188,188,8/1/2026,188,20,394.72,cancelled,China
1189,189,8/7/2026,189,8,596.1,resolved,
1190,190,8/4/2026,190,1,210.34,active,China
1191,191,8/3/2026,191,10,830.45,inactive,Poland
1192,192,8/7/2026,192,20,868.17,in progress,Portugal
1193,193,8/5/2026,193,,448.81,archived,Russia
1194,194,8/4/2026,194,,312.51,inactive,Portugal
1195,195,8/2/2026,195,1,794.12,cancelled,American Samoa
1196,196,8/5/2026,196,11,279.4,cancelled,Chad
1197,197,8/1/2026,197,15,337.77,suspended,China
1198,198,8/6/2026,198,19,296.92,archived,Philippines
1199,199,8/4/2026,199,1,575.64,pending,Portugal
1200,200,8/5/2026,200,10,558.94,completed,Poland
1201,201,8/5/2026,201,14,733.23,on hold,Indonesia
1202,202,,202,4,331.69,active,China
1203,203,8/3/2026,203,7,228.15,on hold,Poland
1204,204,8/4/2026,204,19,910.7,resolved,Thailand
1205,205,,205,13,364.97,suspended,Thailand
1206,206,8/7/2026,206,5,392.94,archived,Brazil
1207,207,8/1/2026,207,7,224.66,on hold,Nigeria
1208,208,8/4/2026,208,4,731.74,completed,Mexico
1209,209,8/2/2026,209,19,434.5,resolved,Philippines
1210,210,8/4/2026,210,7,810.98,on hold,Portugal
1211,211,8/5/2026,211,1,913.2,resolved,France
1212,212,8/7/2026,212,11,963.11,on hold,China
1213,213,,213,19,388.08,,Albania
1214,214,8/2/2026,214,,280.97,active,Russia
1215,215,8/5/2026,215,17,473.55,archived,China
1216,216,8/5/2026,216,13,265.34,cancelled,Oman
1217,217,8/1/2026,217,7,126.99,,Bolivia
,218,8/5/2026,218,20,419.22,resolved,China
1219,219,,219,17,628.15,archived,United States
1220,220,8/5/2026,220,16,945.79,cancelled,Panama
1221,221,8/5/2026,,12,577.17,on hold,United States
1222,222,8/7/2026,222,5,661.97,completed,Philippines
1223,223,8/5/2026,223,,269.65,cancelled,Indonesia
1224,224,8/1/2026,224,20,723.19,archived,China
1225,225,8/4/2026,225,9,673.54,active,Japan
1226,226,8/6/2026,226,6,626.96,suspended,Portugal
1227,227,,227,4,494.73,resolved,Poland
1228,228,8/3/2026,228,7,488.19,suspended,China
1229,229,8/1/2026,,13,92.98,on hold,Venezuela
1230,230,8/7/2026,230,3,337.16,archived,China
1231,231,8/7/2026,231,6,311.03,cancelled,Greece
1232,232,8/5/2026,232,2,572.21,resolved,Nigeria
1233,233,8/5/2026,233,15,632.78,on hold,Brazil
1234,234,8/3/2026,234,1,4.23,inactive,Indonesia
1235,235,8/3/2026,,13,915.1,,Argentina
1236,236,8/6/2026,236,6,956.05,resolved,Russia
1237,237,8/1/2026,237,15,538.82,in progress,China
1238,238,8/1/2026,238,8,549.14,completed,Indonesia
1239,239,8/1/2026,239,4,943.01,active,Dominica
1240,240,8/5/2026,240,18,564.19,completed,France
1241,241,8/1/2026,241,17,,archived,Sweden
1242,242,8/3/2026,242,2,972.1,inactive,China
1243,243,8/4/2026,243,,779.1,in progress,Pakistan
1244,244,8/7/2026,244,11,810.89,on hold,Poland
1245,245,8/5/2026,245,8,4.78,,Myanmar
1246,246,8/5/2026,246,12,375.36,completed,Lithuania
1247,247,8/7/2026,247,9,404.65,in progress,Portugal
1248,248,8/7/2026,248,12,795.01,in progress,Bosnia and Herzegovina
1249,249,8/5/2026,249,12,280.09,suspended,Poland
1250,250,8/7/2026,250,16,734.53,active,China
1251,251,8/1/2026,251,12,461.8,on hold,Croatia
1252,252,8/6/2026,,,306.28,pending,Russia
1253,253,8/4/2026,253,3,7.3,cancelled,Russia
1254,254,8/3/2026,254,7,192.62,archived,China
1255,255,8/1/2026,255,3,497.3,,Ukraine
1256,256,8/4/2026,256,7,583.83,cancelled,China
1257,257,8/1/2026,257,10,709.69,resolved,Guatemala
1258,258,8/5/2026,258,3,500.78,active,Zambia
1259,259,8/4/2026,259,15,219.78,active,China
1260,260,8/3/2026,260,17,828.31,in progress,China
,261,8/3/2026,261,5,55.17,cancelled,Portugal
1262,262,8/5/2026,262,15,673.22,active,China
1263,263,8/5/2026,263,1,198.14,on hold,Indonesia
1264,264,8/7/2026,264,6,464.25,active,Finland
1265,265,8/5/2026,265,1,779.53,in progress,Indonesia
1266,266,8/1/2026,266,20,64.73,cancelled,Indonesia
1267,,8/2/2026,267,3,94.37,resolved,Philippines
1268,268,8/2/2026,,8,346.77,active,Uruguay
1269,269,8/7/2026,269,4,156.9,active,Panama
1270,270,8/1/2026,270,16,303.5,,China
1271,,8/4/2026,271,19,688.31,active,Greece
1272,272,8/7/2026,272,2,62.41,,Libya
1273,,8/5/2026,273,11,480.68,archived,Indonesia
1274,274,8/5/2026,274,20,132.92,inactive,Indonesia
1275,275,8/4/2026,275,18,597.07,in progress,Samoa
,276,,276,,,in progress,
1277,277,8/6/2026,277,12,363.47,active,Thailand
1278,278,8/7/2026,278,2,709.89,suspended,Colombia
1279,279,8/7/2026,279,7,55.13,archived,Indonesia
1280,280,8/7/2026,280,7,344.9,active,China
1281,281,8/4/2026,281,20,73.27,inactive,Norway
1282,282,8/4/2026,282,13,,cancelled,Central African Republic
1283,283,8/1/2026,283,5,,archived,China
1284,284,8/5/2026,284,3,938.33,on hold,France
1285,285,8/4/2026,285,10,590.17,archived,Indonesia
1286,286,8/6/2026,286,13,527.31,on hold,Serbia
1287,287,8/2/2026,287,8,93.69,suspended,Peru
1288,288,8/7/2026,288,,,archived,South Africa
1289,289,8/3/2026,289,13,596.17,completed,Portugal
1290,290,8/3/2026,290,19,504.36,resolved,China
1291,291,8/5/2026,291,20,779.86,on hold,China
1292,292,8/4/2026,292,14,25.2,suspended,France
1293,293,8/7/2026,293,15,590.88,completed,Latvia
1294,294,8/2/2026,294,1,375.5,active,Indonesia
1295,295,8/2/2026,295,14,132.21,suspended,Indonesia
1296,296,8/5/2026,296,12,71.89,pending,Bolivia
1297,297,,297,3,941.79,,Poland
1298,298,8/4/2026,298,5,982.35,archived,Russia
1299,299,8/6/2026,299,4,396.94,archived,Sweden
1300,300,8/4/2026,300,12,510.95,on hold,France
1301,301,,301,15,935.6,on hold,Rwanda
1302,302,8/4/2026,302,17,620.43,active,Peru
1303,303,8/4/2026,303,12,513.54,on hold,France
1304,304,8/2/2026,304,5,317.26,suspended,Mexico
1305,305,8/2/2026,305,3,617.12,,Cuba
1306,306,8/3/2026,306,11,996.31,on hold,France
1307,307,8/3/2026,307,9,729.61,in progress,Russia
1308,308,8/1/2026,,19,66.98,completed,Greece
1309,309,8/6/2026,309,13,981.16,completed,Thailand
1310,310,8/5/2026,310,14,317.63,active,
1311,311,8/4/2026,311,7,175.67,pending,Ecuador
1312,312,8/2/2026,312,2,260.98,active,France
1313,313,8/2/2026,313,15,65.49,on hold,China
1314,314,,314,2,405.06,on hold,Luxembourg
1315,315,8/5/2026,315,8,848.82,inactive,Canada
1316,316,8/4/2026,316,,82.69,inactive,Philippines
1317,317,8/5/2026,317,3,836.05,completed,Russia
1318,318,8/7/2026,318,16,714.52,suspended,China
,319,8/1/2026,319,17,953.52,completed,Albania
1320,320,8/5/2026,320,20,443.18,completed,United States
1321,321,8/2/2026,321,18,730.22,inactive,Poland
1322,322,8/2/2026,322,20,997.13,active,China
1323,323,8/4/2026,323,6,149.87,pending,France
1324,324,,324,16,384.48,completed,Colombia
1325,325,8/4/2026,325,4,572.69,pending,Philippines
1326,326,8/5/2026,326,8,798.82,in progress,Poland
1327,327,8/4/2026,327,12,,pending,Pakistan
1328,328,8/4/2026,328,19,,on hold,Portugal
1329,329,8/1/2026,329,19,521.32,on hold,Russia
1330,330,8/2/2026,330,17,615.02,in progress,Malaysia
1331,331,8/1/2026,331,11,270.07,inactive,Malaysia
1332,332,,332,13,163.81,active,Indonesia
1333,333,8/4/2026,333,13,56.9,inactive,Tajikistan
1334,334,8/2/2026,334,15,895.4,inactive,Poland
1335,335,8/5/2026,335,14,609.63,inactive,Mexico
1336,,8/5/2026,336,11,812.78,resolved,Indonesia
1337,337,8/1/2026,337,,753.29,resolved,South Korea
1338,338,8/1/2026,338,5,911.35,archived,Poland
1339,339,8/6/2026,339,1,602.38,,
,340,8/6/2026,340,8,241.08,archived,Czech Republic
1341,341,8/7/2026,341,4,44.05,suspended,Belarus
1342,342,8/3/2026,342,13,6.76,active,Madagascar
,343,8/7/2026,343,18,730.64,resolved,Malaysia
1344,344,8/2/2026,344,19,711.12,pending,China
1345,345,8/5/2026,345,10,519.46,active,Switzerland
1346,346,8/7/2026,346,19,503.96,suspended,Brazil
1347,347,,347,11,354.82,inactive,China
1348,348,8/3/2026,348,9,408.61,on hold,Philippines
1349,349,8/6/2026,349,1,230.26,cancelled,Poland
1350,350,8/6/2026,350,3,851.88,suspended,Indonesia
1351,351,8/1/2026,351,5,684.45,pending,Indonesia
1352,352,8/5/2026,352,10,527.37,active,Indonesia
1353,353,8/6/2026,353,6,135.53,in progress,Russia
1354,354,8/5/2026,354,9,798.71,in progress,Afghanistan
1355,355,8/7/2026,355,20,540.34,resolved,Philippines
1356,356,8/1/2026,356,16,945.68,completed,China
1357,357,8/6/2026,357,2,616.97,archived,Indonesia
1358,358,8/3/2026,358,11,545.09,in progress,Nicaragua
1359,359,8/1/2026,359,5,522.62,cancelled,Philippines
1360,360,8/1/2026,360,10,792.24,inactive,South Africa
1361,361,8/1/2026,361,2,300.59,active,Portugal
1362,362,8/3/2026,362,11,570.27,cancelled,Indonesia
1363,,8/7/2026,363,15,679.69,pending,Greece
1364,364,8/5/2026,364,4,554.64,suspended,China
1365,365,8/7/2026,365,19,374.16,resolved,New Zealand
1366,366,8/1/2026,366,20,856.1,in progress,Indonesia
1367,367,8/5/2026,367,3,546.5,pending,Brazil
1368,368,8/6/2026,368,9,114.71,resolved,Sri Lanka
1369,369,8/7/2026,369,16,246.91,pending,China
1370,370,8/7/2026,370,8,222.91,in progress,Indonesia
1371,371,8/2/2026,371,6,629.09,inactive,Denmark
1372,372,8/5/2026,372,5,643.98,cancelled,China
1373,373,8/5/2026,373,8,656.14,archived,Philippines
1374,,8/2/2026,374,18,525.64,inactive,Indonesia
1375,375,8/4/2026,375,10,43.03,pending,Tunisia
1376,376,8/4/2026,376,10,707.31,in progress,Brazil
1377,377,8/3/2026,377,11,976.08,pending,Argentina
1378,378,8/4/2026,378,1,962.6,on hold,Philippines
1379,379,8/1/2026,379,5,819.92,resolved,Kazakhstan
,380,8/3/2026,380,11,478.37,cancelled,Indonesia
1381,381,8/1/2026,381,13,352.31,on hold,Peru
1382,382,8/6/2026,382,13,805.32,suspended,Indonesia
1383,383,8/4/2026,383,3,309.85,pending,Ethiopia
1384,384,8/6/2026,384,19,928.16,,Portugal
1385,385,,385,,822.49,completed,
1386,386,8/7/2026,386,1,68.89,cancelled,Argentina
1387,387,8/7/2026,387,11,594.22,suspended,Portugal
1388,388,8/5/2026,388,4,42.97,suspended,China
1389,389,8/1/2026,389,16,815.62,archived,Sweden
1390,390,8/5/2026,390,3,466.21,completed,Russia
1391,391,8/7/2026,391,13,209.12,on hold,Philippines
1392,392,,392,20,478.62,suspended,China
1393,393,8/6/2026,393,12,423.49,active,Madagascar
1394,394,8/7/2026,394,19,665.21,completed,Ukraine
,395,8/5/2026,395,5,413.8,in progress,China
1396,396,8/1/2026,396,6,739.05,archived,Indonesia
1397,397,8/2/2026,397,2,541.15,on hold,Brazil
1398,398,8/7/2026,398,16,830.95,in progress,Mongolia
1399,399,8/3/2026,399,6,690.17,inactive,Mexico
1400,400,8/1/2026,400,13,955.02,resolved,Indonesia
1401,401,8/1/2026,401,9,671.37,inactive,Russia
1402,402,8/6/2026,402,5,929.35,in progress,Portugal
1403,403,8/5/2026,403,2,,cancelled,France
1404,404,8/4/2026,404,2,501.53,completed,Kazakhstan
1405,405,8/2/2026,405,16,942.67,pending,Indonesia
1406,,,406,14,962.38,suspended,Spain
1407,407,8/5/2026,407,20,520.75,,Italy
1408,408,8/1/2026,408,11,645.25,active,Spain
1409,409,8/3/2026,409,10,977.86,cancelled,Slovenia
1410,410,8/7/2026,410,12,30.09,archived,Netherlands
1411,411,,411,20,382.24,active,
1412,412,,412,20,571.42,archived,Tanzania
1413,413,8/6/2026,413,12,535.74,inactive,Indonesia
1414,414,8/7/2026,414,19,674.84,active,Russia
1415,415,8/5/2026,415,1,487.88,archived,Portugal
1416,416,8/2/2026,416,19,83.15,cancelled,China
1417,417,8/7/2026,,1,216.57,on hold,China
1418,418,8/1/2026,418,11,203.13,on hold,Russia
1419,419,8/1/2026,419,11,768.94,in progress,Indonesia
1420,420,8/7/2026,420,15,402.19,active,South Africa
1421,421,8/1/2026,421,15,231.15,suspended,Colombia
1422,422,8/6/2026,422,20,,inactive,China
1423,423,8/5/2026,423,19,824.1,suspended,Honduras
1424,424,8/3/2026,424,9,492.15,pending,Philippines
1425,425,8/3/2026,425,8,699.1,resolved,France
1426,426,8/3/2026,,10,774.64,inactive,Indonesia
1427,427,8/5/2026,427,6,148.16,cancelled,Peru
1428,428,8/6/2026,428,5,999.22,cancelled,
1429,429,8/2/2026,429,8,53.29,inactive,China
1430,430,8/2/2026,430,18,178.73,cancelled,China
1431,431,8/4/2026,431,,223.27,on hold,Philippines
1432,432,8/1/2026,432,12,618.36,resolved,China
,433,8/1/2026,433,13,795.46,resolved,Japan
1434,434,8/1/2026,434,17,965.85,in progress,Thailand
1435,435,8/5/2026,435,,443.53,in progress,China
1436,436,8/6/2026,436,8,179.14,in progress,Sweden
1437,437,8/4/2026,437,8,337.94,resolved,Bosnia and Herzegovina
1438,438,8/1/2026,438,3,518.45,on hold,China
1439,,8/6/2026,439,20,488.39,archived,China
1440,440,8/7/2026,440,11,498.15,suspended,China
1441,441,8/7/2026,441,4,,suspended,South Korea
1442,442,8/7/2026,442,20,692.7,archived,Russia
1443,443,8/2/2026,443,10,,suspended,Argentina
1444,444,8/4/2026,444,13,110.41,inactive,Poland
1445,445,8/6/2026,445,17,238.81,resolved,Poland
1446,446,8/4/2026,446,11,601.44,cancelled,China
1447,,8/3/2026,447,2,342.89,cancelled,Philippines
1448,448,8/1/2026,448,15,815.28,archived,Tanzania
1449,449,8/2/2026,449,2,477.23,resolved,Honduras
1450,450,8/3/2026,450,19,111.14,inactive,China
1451,451,8/3/2026,451,12,539.13,archived,Indonesia
,452,8/4/2026,452,12,835.5,active,Philippines
1453,453,8/3/2026,453,,142.85,suspended,Serbia
,454,8/4/2026,454,6,849.77,suspended,Argentina
1455,455,8/4/2026,455,1,379.91,resolved,Azerbaijan
1456,456,8/7/2026,456,19,841.06,completed,Indonesia
1457,457,8/4/2026,457,6,725.65,active,Afghanistan
1458,458,8/7/2026,458,15,314.84,on hold,Poland
1459,459,8/3/2026,459,9,432.26,active,Ireland
1460,460,8/2/2026,460,12,424.14,cancelled,Chile
1461,461,8/1/2026,461,16,803.29,on hold,Burundi
1462,462,8/2/2026,,3,,pending,Ukraine
1463,463,,463,18,349.54,cancelled,Brazil
1464,464,8/1/2026,464,15,,suspended,France
1465,465,8/7/2026,465,7,40.14,on hold,
1466,466,8/5/2026,466,19,326.94,resolved,Philippines
1467,467,8/2/2026,467,1,609.7,active,Philippines
1468,468,8/4/2026,468,,,active,China
1469,469,8/7/2026,469,20,75.19,on hold,Indonesia
1470,470,8/7/2026,470,1,581.41,archived,Senegal
1471,471,8/7/2026,471,17,827.56,suspended,Cuba
1472,472,,472,,72.03,resolved,China
1473,473,8/7/2026,473,16,546.14,archived,China
1474,474,8/4/2026,474,10,782.19,cancelled,Greece
1475,475,8/4/2026,475,9,137.62,on hold,China
1476,476,,476,4,145.77,completed,Peru
1477,477,8/2/2026,477,6,381.56,suspended,Sweden
1478,478,8/5/2026,478,15,766.32,in progress,Cameroon
1479,479,8/2/2026,479,6,770.36,on hold,Russia
1480,480,8/4/2026,480,4,730.39,cancelled,Philippines
1481,481,8/7/2026,481,12,796.41,inactive,Portugal
1482,482,,482,14,906.26,in progress,
1483,483,8/6/2026,483,20,436.03,completed,China
1484,484,8/6/2026,484,5,306.62,resolved,Russia
1485,485,8/1/2026,485,3,378.94,resolved,Luxembourg
1486,486,8/2/2026,486,4,317.66,active,Poland
1487,487,8/2/2026,487,19,267.21,resolved,China
1488,488,8/3/2026,488,17,527.23,in progress,Sweden
1489,489,8/7/2026,489,4,821.53,completed,Honduras
1490,490,8/1/2026,490,8,497.43,inactive,China
1491,491,8/1/2026,491,4,711.63,inactive,Indonesia
1492,492,8/3/2026,492,11,172.8,completed,Peru
1493,493,8/6/2026,493,15,626.2,pending,Philippines
1494,,8/7/2026,494,2,390.72,in progress,France
1495,495,8/5/2026,495,1,280.62,archived,China
1496,496,8/6/2026,496,15,732.79,on hold,Philippines
1497,497,8/3/2026,497,14,109.43,pending,Czech Republic
1498,498,8/5/2026,498,8,571.83,in progress,Canada
1499,499,8/5/2026,,7,899.75,archived,Indonesia
1500,500,8/6/2026,500,9,905.96,inactive,Indonesia
1501,501,8/6/2026,501,18,137.16,archived,Bangladesh
1502,502,8/4/2026,502,5,985.0,archived,Ukraine
1503,503,8/2/2026,503,13,525.37,on hold,Afghanistan
1504,504,,504,6,911.1,inactive,Guam
1505,505,8/1/2026,505,,574.45,completed,China
1506,506,8/2/2026,506,8,272.51,in progress,Netherlands
1507,507,8/7/2026,507,6,,active,France
1508,508,8/6/2026,508,20,92.06,inactive,Indonesia
1509,509,8/1/2026,509,17,207.83,on hold,Portugal
1510,510,8/4/2026,510,1,666.06,on hold,Russia
1511,511,8/4/2026,511,2,122.02,resolved,China
1512,512,8/3/2026,512,8,450.41,pending,Venezuela
